InstanceID,EventNote,DateTimeStamp,ResponseIDx,CaregiverID,Respondent,StudyPhase,SessionType,SessionCount,TotalSessionTrials,SessionBlockCount,TrialDirection,CareDirStart,CareDirEnd,SelfMonitoring1,SelfMonitoring2,SelfMonitoring3,SelfMonitoring4,SelfMonitoring5,SelfMonitoring6,SelfMonitoring6a_1,SelfMonitoring6a_2,SelfMonitoring6a_3,ConfResponse,ConfMonitoring1,ConfMonitoring2,ConfMonitoring3,ConfMonitoring4,ConfMonitoring5,ConfMonitoring6,ConfMonitoring6a_1,ConfMonitoring6a_2,ConfMonitoring6a_3,ConfChildResponse,ConfederateInteraction,ConfTrialNote,ConfSessionNote,IOAVideoName,IOADirStart,IOADirEnd,IOAMonitoring1,IOAMonitoring2,IOAMonitoring3,IOAMonitoring4,IOAMonitoring5,IOAMonitoring6,IOAMonitoring6a_1,IOAMonitoring6a_2,IOAMonitoring6a_3,IOAResponse,IOAChildResponse,IOAConfederateInteraction,IOATrialNote,IOASessionNote
m8uvqwnkrw,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:57:25-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,18,9,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
l0dry5jou9,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:59:11-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,19,9.5,,2024-08-07T09:58:11-04:00,2024-08-07T09:58:44-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aucaxt5gqq,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:59:28-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,19,9.5,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,,1,Identified use of task specific,,,,,,,,,,,,,,,,,,
6i9ei5keqi,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:00:23-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,20,10,,2024-08-07T09:59:43-04:00,2024-08-07T10:00:09-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g1p4exdh69,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:00:33-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,20,10,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,I complied **Addressed 2024.09.16**,,,,,,,,,,,,,,,,,,
nkh50lx8bx,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:01:44-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,21,10.5,,2024-08-07T10:01:00-04:00,2024-08-07T10:01:27-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47wjgw3msn,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:02:06-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,21,10.5,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,1,,,,,,,,,,,,,,,,,,,
6gerjlplxb,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:03:04-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,22,11,,2024-08-07T10:02:21-04:00,2024-08-07T10:02:46-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fs87q3s1ty,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:03:04-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,22,11,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
lihoshct35,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:04:05-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,23,11.5,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
jbq12keg6e,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:04:08-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,23,11.5,,2024-08-07T10:03:20-04:00,2024-08-07T10:03:52-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lhit1i4fo9,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:05:00-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,24,12,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
mof6vyp5qk,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:05:12-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,24,12,,2024-08-07T10:04:22-04:00,2024-08-07T10:04:48-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v2ypy1id3l,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:05:53-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,25,12.5,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,1,,,,,,,,,,,,,,,,,,,
0v2i39o502,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:06:03-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,25,12.5,,2024-08-07T10:05:18-04:00,2024-08-07T10:05:41-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zczbte79pl,3.0_Care_T1_SC_TrialComplete,2024-08-07T10:06:50-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,26,13,,2024-08-07T10:06:09-04:00,2024-08-07T10:06:38-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bfyuggo1e,3.0_Conf_TX_SC_TrialComplete,2024-08-07T10:06:50-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,26,13,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
8029hmvgjh,4.0_End_of_Session,2024-08-07T10:09:23-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,Not sure if Mastery criteria included all items or just this phase. **Addressed 2024.09.16**,,,,,,,,,,,,,,,,,
2im6oq4q0w,4.0_End_of_Session,2024-08-07T10:55:00-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,26,13,TR0_Have your focus child put the wind up toys in the bin,2024-08-07T10:06:09-04:00,2024-08-07T10:06:38-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ycmd3jnuj5,0_SurveyStart,2024-08-07T11:16:45-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e1hi8icu,0_SurveyStart,2024-08-07T11:31:36-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bot3drnm3i,3.0_Conf_TX_SC_TrialComplete,2024-08-07T11:33:36-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
pnivt4y7d8,3.0_Care_T1_SC_TrialComplete,2024-08-07T11:34:38-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,1,0.5,,2024-08-07T11:32:52-04:00,2024-08-07T11:33:25-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4tmt7tp8k9,3.0_Conf_TX_SC_TrialComplete,2024-08-07T11:35:36-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,2,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
odey4rb8ki,3.0_Care_T1_SC_TrialComplete,2024-08-07T11:35:50-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,2,1,,2024-08-07T11:34:46-04:00,2024-08-07T11:35:19-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mj3xvo3fg6,3.0_Conf_TX_SC_TrialComplete,2024-08-07T11:37:03-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,3,1.5,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
bhzp6b8rix,3.0_Care_T1_SC_TrialComplete,2024-08-07T11:37:16-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,3,1.5,,2024-08-07T11:36:12-04:00,2024-08-07T11:36:54-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noqxhyk78f,3.0_Conf_TX_SC_TrialComplete,2024-08-07T11:38:11-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,4,2,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
upxk8sxqd3,3.0_Care_T1_SC_TrialComplete,2024-08-07T11:38:30-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,4,2,,2024-08-07T11:37:27-04:00,2024-08-07T11:38:04-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgf1oxau16,3.0_Conf_TX_SC_TrialComplete,2024-08-07T11:39:26-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,5,2.5,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
vsuw7vxozh,3.0_Care_T1_SC_TrialComplete,2024-08-07T11:39:29-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,5,2.5,,2024-08-07T11:38:39-04:00,2024-08-07T11:39:13-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mtoiot0mlo,3.0_Conf_TX_SC_TrialComplete,2024-08-07T11:40:29-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,6,3,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
qzb5wd74ef,3.0_Care_T1_SC_TrialComplete,2024-08-07T11:40:45-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,6,3,,2024-08-07T11:39:49-04:00,2024-08-07T11:40:20-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1r4mgniz51,4.0_End_of_Session,2024-08-07T11:41:05-04:00,R_7J3INIbkek1cRD8,Case2,0_CARE,1_T1,1_SC,2,6,3,TR3_Have your focus child get a book,2024-08-07T11:39:49-04:00,2024-08-07T11:40:20-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bfqsufjxg,4.0_End_of_Session,2024-08-07T11:41:32-04:00,R_7dZqXlrRYuSlNeZ,Case2,1_CONF,1_T1,1_SC,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,Provided details on self monitoring and devices the withhold statement,,,,,,,,,,,,,,,,,
vykbem2qz2,3.0_Care_BL_AC_TrialComplete,2024-08-06T12:10:00-04:00,R_1PYp5MApnpRsHWx,Case2,0_CARE,0_BL,0_AC,1,1,0.5,GP0_Have your focus child put the wind up toys in the bin,2024-08-06T12:09:08-04:00,2024-08-06T12:09:59-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3h2noxcwo,3.0_Conf_TX_SC_TrialComplete,2024-08-06T12:10:55-04:00,R_33g9k5BC3tv4nfV,Case2,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,1,1,0,0,1,,0,1,0,0_CO,1,Prompted to push button,,,,,,,,,,,,,,,,,,
1stt54v499,4.0_End_of_Session,2024-08-06T12:11:45-04:00,R_1PYp5MApnpRsHWx,Case2,0_CARE,0_BL,0_AC,1,1,0.5,GP0_Have your focus child put the wind up toys in the bin,2024-08-06T12:09:08-04:00,2024-08-06T12:09:59-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mzhtlfylh6,4.0_End_of_Session,2024-08-06T12:11:49-04:00,R_33g9k5BC3tv4nfV,Case2,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6qsglna0dy,3.0_Care_BL_AC_TrialComplete,2024-08-06T12:40:35-04:00,R_7Nhqb8gYrZ2gtXt,Case2,0_CARE,0_BL,0_AC,1,1,0.5,GP1_Have your focus child put the books on the bookshelf,2024-08-06T12:39:32-04:00,2024-08-06T12:40:34-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1g9jyiob4p,4.0_End_of_Session,2024-08-06T12:41:01-04:00,R_7Nhqb8gYrZ2gtXt,Case2,0_CARE,0_BL,0_AC,1,1,0.5,GP1_Have your focus child put the books on the bookshelf,2024-08-06T12:39:32-04:00,2024-08-06T12:40:34-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59z28789f8,3.0_Conf_TX_SC_TrialComplete,2024-08-06T12:42:01-04:00,R_6oYpC4t8X0kXy1g,Case2,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,1,1,0,1,1,,0,1,0,0_CO,1,Requested to have placement on floor,,,,,,,,,,,,,,,,,,
g3myzacdiz,4.0_End_of_Session,2024-08-06T12:42:15-04:00,R_6oYpC4t8X0kXy1g,Case2,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2oujcv8tx,3.0_Care_BL_AC_TrialComplete,2024-08-06T12:52:17-04:00,R_61n5rQgZTsWih6a,Case2,0_CARE,0_BL,0_AC,1,1,0.5,GP2_Have your focus child put the blocks in the bin,2024-08-06T12:51:17-04:00,2024-08-06T12:52:15-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h1jnbdx1lz,3.0_Conf_TX_SC_TrialComplete,2024-08-06T12:52:49-04:00,R_71sPE0Gq1mnZ9cb,Case2,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,1,1,0,1,1,,0,1,0,0_CO,0,,,,,,,,,,,,,,,,,,,
a0r5ufktuw,4.0_End_of_Session,2024-08-06T12:53:19-04:00,R_61n5rQgZTsWih6a,Case2,0_CARE,0_BL,0_AC,1,1,0.5,GP2_Have your focus child put the blocks in the bin,2024-08-06T12:51:17-04:00,2024-08-06T12:52:15-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b6yqhau0a,0_SurveyStart,2024-08-07T12:42:11-04:00,R_3K8vuexsJCROurU,Case1,0_CARE,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68g64zegff,0_SurveyStart,2024-08-07T12:42:35-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45q4d9w8ey,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:44:53-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,1,0.5,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
vrj74kr1el,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:45:05-04:00,R_3K8vuexsJCROurU,Case1,0_CARE,1_T1,1_SC,2,1,0.5,,2024-08-07T12:43:40-04:00,2024-08-07T12:44:31-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280ri7agrw,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:46:10-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,2,1,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
9fawc06387,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:46:12-04:00,R_3K8vuexsJCROurU,Case1,0_CARE,1_T1,1_SC,2,2,1,,2024-08-07T12:45:13-04:00,2024-08-07T12:45:53-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ridf1c4523,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:47:23-04:00,R_3K8vuexsJCROurU,Case1,0_CARE,1_T1,1_SC,2,3,1.5,,2024-08-07T12:46:31-04:00,2024-08-07T12:47:00-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh2e79hmam,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:47:24-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,3,1.5,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
apxqoxnx71,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:48:31-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,4,2,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,
o37jreo054,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:51:03-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,5,2.5,,2024-08-07T12:50:14-04:00,2024-08-07T12:50:48-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ihhrtz5xp,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:51:20-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,5,2.5,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,1,,1,Had to restart caregiver guide **Addressed 2024.09.16**,,,,,,,,,,,,,,,,,,
qix107791i,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:52:28-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,6,3,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
cn88ay3usm,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:52:29-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,6,3,,2024-08-07T12:51:38-04:00,2024-08-07T12:52:11-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ep2dy3ktvg,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:53:42-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,7,3.5,,2024-08-07T12:52:43-04:00,2024-08-07T12:53:28-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122bmjl8z9,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:54:01-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,7,3.5,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,
8gqe0yx6i3,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:55:07-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,8,4,,2024-08-07T12:54:17-04:00,2024-08-07T12:54:53-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s4jsuyllfb,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:55:15-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,8,4,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
c6ctz66g56,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:56:43-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,9,4.5,,2024-08-07T12:55:56-04:00,2024-08-07T12:56:33-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brtaudln5y,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:57:29-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,9,4.5,,,,,,,,,,,,,,1,1,0,0,0,1,0,1,1,,1,Prompted to place in hand.,,,,,,,,,,,,,,,,,,
blj1ft9g6a,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:58:36-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,10,5,,2024-08-07T12:57:50-04:00,2024-08-07T12:58:23-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hvtgkv9fld,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:58:43-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,10,5,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
gsywb0y6iu,3.0_Care_T1_SC_TrialComplete,2024-08-07T12:59:48-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,11,5.5,,2024-08-07T12:58:59-04:00,2024-08-07T12:59:35-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f35hc504yx,3.0_Conf_TX_SC_TrialComplete,2024-08-07T12:59:54-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,11,5.5,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
w21rrczo9f,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:00:54-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,12,6,,2024-08-07T13:00:12-04:00,2024-08-07T13:00:42-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a7lq1imeb,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:00:59-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,12,6,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
wvll5g54y3,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:02:23-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,13,6.5,,2024-08-07T13:01:39-04:00,2024-08-07T13:02:07-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4owdxidw7h,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:02:27-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,13,6.5,,,,,,,,,,,,,,1,1,0,1,0,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
lf2fqwj8vs,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:03:31-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,14,7,,2024-08-07T13:02:42-04:00,2024-08-07T13:03:16-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iawuqhau3a,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:03:35-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,14,7,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
7aqf14yysn,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:04:48-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,15,7.5,,2024-08-07T13:03:57-04:00,2024-08-07T13:04:35-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp429hjgiw,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:04:53-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,15,7.5,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
9lpvslr0d4,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:05:52-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,16,8,,2024-08-07T13:05:09-04:00,2024-08-07T13:05:36-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5uesrnaw,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:05:54-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,16,8,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
zo3z42afvc,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:06:58-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,17,8.5,,2024-08-07T13:06:11-04:00,2024-08-07T13:06:47-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zm2zuxrtrb,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:07:01-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,17,8.5,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
q06bh3bc90,3.0_Conf_TX_SC_TrialComplete,2024-08-07T13:08:06-04:00,R_60MjqExxQsnR0oA,Case1,1_CONF,1_T1,1_SC,2,18,9,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
wl39z8c185,3.0_Care_T1_SC_TrialComplete,2024-08-07T13:08:08-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,18,9,,2024-08-07T13:07:19-04:00,2024-08-07T13:07:56-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zhonkvuxtn,4.0_End_of_Session,2024-08-07T13:09:56-04:00,R_1qOm5LpS31WXbMR,Case1,0_CARE,1_T1,1_SC,2,18,9,TR1_Have your focus child put the puzzle together,2024-08-07T13:07:19-04:00,2024-08-07T13:07:56-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bj0pnlxznk,4.0_End_of_Session,2024-08-06T12:53:26-04:00,R_71sPE0Gq1mnZ9cb,Case2,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
